"","groupWnt1.OVX.b1","groupWnt1.OVX.b2","groupWnt1.OVX.b3","groupWnt1.OVX.b4","AveExpr","F","P.Value","adj.P.Val"
"Kcnj13",0.0282628818688853,0.0177928352960958,0.00867079011298176,-0.013032750082265,0.0376599137947246,0.0779997452192191,0.988265006690813,0.999333663217976
"Ubl4a",0.0346018970166939,-0.0315131982587666,-0.00863006157810371,0.00339794643659418,0.0540423771329658,0.0773142736705831,0.988458266117792,0.999333663217976
"Rab36",-0.0296338806187195,0.0182137382316547,0.00445683885252326,-0.0282286751145246,0.0300900481041989,0.0771064688255003,0.988516577399011,0.999333663217976
"Defb11",-0.0158725780568682,0.0228835681607386,0.00581014845768651,0.0232109585708031,0.0370747584749201,0.0767951003271436,0.988603707989269,0.999333663217976
"Dync2h1",-0.00289454835961531,0.00545921874027781,0.0254887496070959,0.0281563252904318,0.0188155382074147,0.0756368608176609,0.98892527166711,0.999333663217976
"Cyp4f37",0.00640867307337387,0.0348711603754997,0.00748925102672922,0.00737044287027872,0.0373543008713526,0.0755297873926134,0.988954795282905,0.999333663217976
"Slc25a35",-0.0101428692770779,0.023364250522625,-0.0160669807595472,-0.017698503467124,0.00898598561324439,0.0754480909256403,0.988977298450133,0.999333663217976
"Syp",-0.0327712708297107,0.0114361433311371,-0.0102389639894966,-0.0313305968987893,0.0421218375941764,0.0752521873677694,0.98903117792771,0.999333663217976
"Tax1bp1",-0.0276119753488621,0.0370243641813874,-0.0273155421795795,-0.037866067444484,0.0856689874650769,0.0750330492987752,0.989091310588925,0.999333663217976
"Actl6a",0.00441662313146793,0.0173012116046481,0.0124690054614379,0.0111596864517431,0.00263601015753673,0.0749770571247078,0.989106651915286,0.999333663217976
"Sct",0.0195246555579228,0.00418263766424594,-0.018881339106051,0.00638340764808109,0.0342220255704072,0.0748788151233124,0.989133546435218,0.999333663217976
"Vmn2r117",0.0368907229757116,-0.00664835372914672,-0.00209883074244917,0.00995970563586387,0.0211265497218514,0.0748781096595966,0.989133739456116,0.999333663217976
"Gm11939",0.00837395342307277,-0.0298671354094427,-0.0206731976891707,-0.00970497946573392,0.0115857655392677,0.0746545496160462,0.989194831692413,0.999333663217976
"Pqlc3",-0.0163565108293048,0.0191501817671811,0.0757044449102228,0.042296480781261,0.137691621017527,0.0746464720821302,0.989197036213291,0.999333663217976
"Plxnb3",0.00503246339462076,-0.0406929823575056,-0.0254883008557271,-0.00554873969218754,0.0367923699230471,0.0744596118278278,0.989247979061093,0.999333663217976
"Olfr631",-0.0357904751279768,0.0441102141878949,0.00427064238044865,-0.0211779218241799,0.0394957736401966,0.0743667158110357,0.989273265570987,0.999333663217976
"4933409G03Rik",0.0156705977340287,-0.000603220008857068,0.013565002016299,-0.0158644323190419,0.0173700653474584,0.0743431778820709,0.989279668502745,0.999333663217976
"Abcb8",-0.0170314127396871,0.00182339749475129,0.00659081013215341,-0.0279346121413377,0.0230504338485651,0.0743421488428174,0.989279948390054,0.999333663217976
"Hacl1",0.0272202134253157,0.0180506235327232,-0.00350671172712807,-0.0132043994830582,0.0294962109988731,0.0739726734085678,0.989380234317773,0.999333663217976
"Sst",0.0435631176292179,-0.0491628452796387,0.00197802652558912,0.0252398324574737,0.0408732387225485,0.0738759994906237,0.989406406013357,0.999333663217976
"Bco1",-0.024427621255933,-0.00679024531183431,0.0519256416342869,0.0117544681609589,0.0455545375068305,0.0736826709987986,0.989458659099704,0.999333663217976
"Slc52a3",-0.0327468416693831,-0.00100348990687301,-0.00645953694886936,-0.022709980942397,0.0373865314641838,0.0734054738085914,0.989533382243087,0.999333663217976
"Sphkap",0.017467837651717,-0.0328333585970996,-0.0469354158848114,0.0114133316622335,0.0282302716878874,0.073320316378253,0.989556290945546,0.999333663217976
"AI661453",-0.00363787603613328,-0.00580932648687441,0.0119606682719816,0.0314668108934944,0.0353050361692212,0.0731627070714161,0.989598632137509,0.999333663217976
"Pnkd",-0.0419911510976768,-0.010295971256257,0.00924285278408058,0.0372008470409026,0.0915267784462653,0.0724669161047221,0.989784649058183,0.999333663217976
"Ccdc148",0.0244014683978681,0.0221759717501534,-0.0308900144432125,-0.0069713153658991,0.0480264988925726,0.0722855929184632,0.989832882288187,0.999333663217976
"Rell1",0.013177809292448,0.0145700709961646,0.0258503662466795,-0.0257502678815133,0.0393275525597953,0.0720882141194581,0.989885272103594,0.999333663217976
"Pou3f3",-0.0121568050192199,0.0186429899619397,-0.00801057576283792,0.0226234278903765,0.0500141352591572,0.0718764474155587,0.98994134822341,0.999333663217976
"Hoxd8",-0.035424466678877,0.0366887668853415,0.022714440132921,-0.00344765239427047,0.0313330010167486,0.0718510868325412,0.989948054527994,0.999333663217976
"Nfil3",-0.0283155733700202,0.0374521928939162,0.0263338124065922,-0.0106762629162045,0.0238708911049232,0.071453936245446,0.990052818921265,0.999333663217976
"Hcn4",-0.0061262825861717,0.00662681368922493,-0.0135325646153879,-0.029895771934815,0.0128268597628453,0.0714179627079848,0.990062284469118,0.999333663217976
"Mms22l",0.0281711588517702,-0.0432061154758083,-0.00457652767846285,0.0126809297301041,0.0420660622268298,0.0713705132365532,0.99007476354491,0.999333663217976
"Cpq",-0.0198817335700079,0.0207050365550392,0.0305418032462697,0.0409240533755768,0.0731687659090574,0.0713360868695154,0.99008381325058,0.999333663217976
"Traj49",-0.012682751863957,0.0147321676689376,-0.0283114917469541,-0.0400529500647883,0.0300172495012917,0.0709173364755032,0.990193598917186,0.999333663217976
"Nfxl1",-0.0217062115349948,-0.0231507229287592,-0.0336970446934261,-0.020303862959513,0.0556971869477893,0.0707924483165699,0.99022623689903,0.999333663217976
"Utrn",0.0174203085228618,-0.0539934108237418,-0.018232510967708,0.0337050897174903,0.0427056006528209,0.0706892762727512,0.990253163384275,0.999333663217976
"Dhtkd1",0.00818179247236658,0.0369707042164117,0.0169244769533561,0.000513939538544436,0.0305213637937994,0.0706629306649474,0.990260033965481,0.999333663217976
"Chmp2b",-0.0393521172121839,-0.00135432864121901,-0.0398372485252095,-0.0140496759701405,0.0404426483933951,0.0705760387947177,0.990282679025955,0.999333663217976
"Nutm2",-0.0259224925017576,0.0283064055606671,0.0335442038372191,-0.0120965020255161,0.0555910608982537,0.070288437440675,0.990357465166906,0.999333663217976
"Grin2a",-0.0324911597674973,-0.00215631615599769,0.0266626258332109,-0.00789948273560854,0.0335899464380767,0.0701771227054833,0.990386342203871,0.999333663217976
"Krtap4-8",-0.0274773924288871,0.0333518633075612,0.021360481289453,-0.0145912289579073,0.0306243702122877,0.0694973159325029,0.990561864111665,0.999333663217976
"Gm4791",0.0191768859954326,-0.00103887921013122,0.0166628827097024,0.0286274294884796,0.0247345720192349,0.0692175058091233,0.990633693139316,0.999333663217976
"Sspo",0.0312313335423471,-0.0230957799458286,-0.0144040019394144,0.00616409956062489,0.0255109448234735,0.068866763557285,0.990723387312603,0.999333663217976
"Fam168a",-0.00338688530517699,-0.0190250287104816,0.00229868146749174,-0.0120642268709134,0.0316099328588141,0.068634398233588,0.990782598539557,0.999333663217976
"Awat1",0.0287085570374232,-0.0309505186900496,-0.0205258694053289,0.0130869001538669,0.0256534720191671,0.0680383140793585,0.990933722616616,0.999333663217976
"Kdelr3",-0.0125065585788319,0.017050506262495,0.0431500204280848,-0.000485846594865877,0.0323254717379232,0.0675190555303197,0.991064464360443,0.999333663217976
"Cnot2",0.00139572331872538,-0.0360970050262382,-0.0536477616286994,0.0110821460784591,0.0738197455019792,0.0671512584773573,0.991156559276039,0.999333663217976
"Ercc2",-0.022199524407022,0.0194019007319739,-0.0105115444864908,0.00756392508573729,0.0408313813116607,0.066800484197728,0.991243996127766,0.999333663217976
"Olfr1426",0.00684650824223829,0.0187403274851446,0.0205628408067913,0.0223289041017506,0.0424507697745086,0.066658823294912,0.991279198024823,0.999333663217976
"Plch2",0.0276510458903221,-0.00249641672209427,0.049336234007496,0.0366533100094021,0.0507151766319456,0.0665918526826005,0.991295817842882,0.999333663217976
"Golga3",0.00982882099431035,-0.0200333151436723,-0.0257221957201626,-0.0148631263308452,0.0149361014921998,0.0665636904436111,0.991302802531539,0.999333663217976
"Fbxw24",-0.0157583460248546,-0.0238260603324371,-0.0141096169171132,-0.0015285646155646,0.025220595805142,0.0662995257343362,0.991368198011673,0.999333663217976
"Adcy5",-0.0217415775774075,0.0148414568928775,-0.0208895427392399,-0.00740907697004337,0.0372465808866204,0.0662820914771762,0.991372506225311,0.999333663217976
"Zzef1",-0.0105961508905078,-0.0137928253695894,-0.00286730701263694,0.017028775728779,0.00529006558257018,0.0659786944749805,0.991447325722232,0.999333663217976
"Olfr979",0.00366453970469078,0.0221580091560894,0.047288233453211,0.0126760636088911,0.0485923889544572,0.065895732808955,0.991467733968473,0.999333663217976
"Plekhm2",0.0281819056650248,-0.0382070675463026,-0.012693355742479,0.00896534520677133,0.0210271504686538,0.065785699598507,0.991494768162835,0.999333663217976
"Ptcd1",0.0285047018095954,-0.0347583933700237,-0.0376037193799599,0.016204344799528,0.0472956637811957,0.0653436251545248,0.991602996002247,0.999333663217976
"Ube2d2a",0.00958825916511795,-0.0199062396156601,-0.0203880253968471,-0.0178171187230252,0.0289230847334982,0.0651970740594559,0.991638737791266,0.999333663217976
"B830017H08Rik",0.00478610658989543,0.0281152611258944,0.0308736899625911,-0.0160502456373284,0.0422339106824641,0.065070273521775,0.99166960774909,0.999333663217976
"Srrd",0.0311265433107891,0.0112249151408639,0.0249564745007875,0.00101651984117588,0.0355501970306538,0.064970124801715,0.99169395319396,0.999333663217976
"Sin3a",-0.00248824820913277,0.0221161859170156,-0.0208160095845296,-0.00291570685547013,0.0363221829850226,0.0649520614795139,0.991698340871434,0.999333663217976
"Fancd2",-0.0070620194682066,0.0128423023844959,-0.0321684999295633,-0.0390961228857611,0.04667275169778,0.0648681096984961,0.991718719613148,0.999333663217976
"Agmo",-0.00907431123867916,0.0222833915642318,0.0555762889529172,-0.0111215546155909,0.0605977718968358,0.064734630190797,0.991751074797515,0.999333663217976
"Ift80",0.0328357689779206,-0.025063266489549,-0.0194412085364292,0.000660734631443653,0.0268033092670562,0.0642692976828973,0.991863427545469,0.999333663217976
"Ubox5",0.00232085506502918,0.0212743254498032,-0.0249523891407413,-0.00710991088471259,0.0444486170635651,0.0642259503357056,0.991873858503806,0.999333663217976
"Trim7",0.0181853865592941,0.0155643256425671,0.0427106672428862,0.0122868625613792,0.0406726156596904,0.0641001017468972,0.991904108356771,0.999333663217976
"Efr3b",0.0297097207039791,-0.00251057637432142,0.00468374704368479,-0.0232433745980212,0.0398032814716899,0.0637789542930831,0.99198107272751,0.999333663217976
"C1qb",-0.00440883191453859,0.0230393774380201,0.00307669455515327,0.00724488150713663,0.0158845764975179,0.06375891317726,0.991985864755861,0.999333663217976
"Gm4491",0.0340383054689817,-0.0254254609169692,-0.0169603112832127,0.00311694847450558,0.0248610085360857,0.0636847923447773,0.99200357663252,0.999333663217976
"Cntnap5a",0.021354597713016,-0.00446854483984736,-0.0107608596958836,0.0188033345145827,0.017469785108837,0.0635201272865569,0.992042862096422,0.999333663217976
"Xab2",-0.0124974033035242,0.0117463872954375,-0.00741391121559898,-0.0263858151134206,0.00740557563704105,0.063511455625397,0.992044928561889,0.999333663217976
"Stambp",-0.0308574108154591,0.0111854429751696,0.00281285774304462,-0.0215624522498041,0.0377063998727073,0.0634001442541348,0.992071432817146,0.999333663217976
"Olfr1086",-0.0182987910798655,-0.0116621663670937,0.00217989904202047,-0.00943346260537883,0.0188185942744885,0.0633253720050846,0.99208921451809,0.999333663217976
"Glrx",-0.00504213655953683,-0.00736403696116555,-0.00866364395963535,-0.0189566189989435,0.00650622297125539,0.0630342621283289,0.992158273293768,0.999333663217976
"Zfp251",0.0165792040366592,0.00316252799700145,-0.00283099711841323,-0.0215116086635992,0.0413765341840405,0.0629908393283956,0.992168551033184,0.999333663217976
"Tep1",0.000352380833507615,0.0387355556311593,-0.0173280623435376,-0.0317521363990713,0.0726481838752319,0.0628510675093112,0.992201592565777,0.999333663217976
"Olfr1056",0.00303608751325516,-0.00132127200938099,-0.0111602934286132,-0.0259339104369978,0.0204695026601053,0.0628481811097111,0.99220227423946,0.999333663217976
"Axdnd1",-0.0125196104781649,0.0100045213637849,0.038325840255823,-0.00803983063571653,0.0300604403979089,0.0627177613040306,0.992233047261284,0.999333663217976
"Nme4",0.0220643777257265,-0.00899923048032028,-0.0299595461941232,-0.0197207824583682,0.0320252184923277,0.0625271970234789,0.992277913397983,0.999333663217976
"Cdc27",-0.000601305879659188,-0.0208137625512099,0.0262951223146653,0.0275345258255605,0.0245826842646568,0.0621010379696026,0.992377825152137,0.999333663217976
"Rcan2",-0.00296900648520944,-0.0130304090088129,-0.0320366475826665,-0.000358408721059204,0.0100333178786096,0.061976101759225,0.992407005284265,0.999333663217976
"Gm11444",-0.00511601099127741,-0.0173642172339289,-0.0259455029499196,-0.00875768524703405,0.011220563212489,0.0615592978445658,0.992503990151795,0.999333663217976
"Gdpgp1",0.00250651126296874,-0.00697177381576014,-0.0338113870602219,-0.00362184194806371,0.0343854504823575,0.0613751533991004,0.992546659589545,0.999333663217976
"Calm3",-0.0248378535941979,0.00497781264760207,-0.0147235147718417,-0.0051239636858265,0.00644411983391851,0.0610711178242571,0.992616869973213,0.999333663217976
"Uap1",-0.0260633371917088,0.0362917494661703,0.041042727386741,-0.0163404524852901,0.0692629471998106,0.060871938624897,0.992662703880162,0.999333663217976
"Olfr50",0.0213685487037323,0.00214494637117827,0.0272710959269394,-0.00116366833055642,0.0330013213306199,0.060823474861658,0.992673836628714,0.999333663217976
"Irak4",0.0386144676534807,-0.0353350069971982,-0.008225387771369,0.0228727528236043,0.0547643681285751,0.0607178661162559,0.992698069944306,0.999333663217976
"Fam102a",-0.0408194406943212,0.0047011956473266,-0.0121544482195941,0.0037958523728364,0.0537517972702524,0.0606975416840862,0.992702729503484,0.999333663217976
"Wdr41",-0.000652946369396294,0.0268669348711564,0.0331254816972975,0.0128199396281008,0.0378427578381504,0.060593688633127,0.99272651783771,0.999333663217976
"Copz2",0.0196125999720588,-0.0197331397312317,-0.0240495031830047,-0.00928107621337573,0.0305841902792888,0.0605572592982329,0.992734853965437,0.999333663217976
"Adam28",0.0252728726682468,-0.00665388935515377,-0.0257012617261227,-0.0186451065058412,0.0327261643667911,0.0601392835369884,0.992830191020443,0.999333663217976
"Vmn1r45",-0.0221163492842569,0.0188490120862924,0.0229350116247841,-0.0239755990152333,0.0312395699091087,0.0598188486865431,0.99290289508008,0.999333663217976
"Zfp595",0.00722978725734482,-0.00912035230942236,0.0243359172317016,0.0186934951489568,0.0100285809846281,0.0591913791578604,0.993044293659027,0.999333663217976
"Caap1",-0.0184227203107405,0.0201601673264739,0.00652521605525287,0.00294888836663372,0.00831575398410233,0.0590207508037414,0.993082521995795,0.999333663217976
"Topbp1",0.0154895223590329,-0.0430200722060495,-0.0268631800764957,0.0102147292722855,0.0762867954729328,0.0589470922861314,0.9930989953613,0.999333663217976
"Nop10",-0.0123865205073509,0.00879542771223828,0.00992111240372856,-0.021587264388387,0.0106350954958908,0.0589314565515354,0.993102489932987,0.999333663217976
"Myh6",0.0183754669274899,-0.0223347598210481,-0.0214775639620754,0.0297991920049641,0.0369006995986603,0.0588937509677821,0.993110913804574,0.999333663217976
"Olfr616",0.0152093490498108,0.0344742893743119,0.0333978641222234,0.00695297777709168,0.0385046248641714,0.0588264025502138,0.993125948657788,0.999333663217976
"Cadm1",-0.0126112096502961,0.00805228451924417,0.0490383049897597,0.00656531884356698,0.0678218940741666,0.0586414004065678,0.993167172090976,0.999333663217976
"Slc39a5",0.00338480960206502,-0.00728409333381117,0.0270741303874915,0.00551435174369357,0.0174954853821366,0.058375182932435,0.993226295662873,0.999333663217976
"Tdp1",0.0209866324700896,-0.0160019844082743,0.0235990313973384,0.0298060215486902,0.0434365746306518,0.0581111124372019,0.993284712709076,0.999333663217976
"Csn3",-0.00953217537187881,0.0253956560679991,0.0126371384725066,-0.0214240957267698,0.0164041281712637,0.0579001582008796,0.993331214919541,0.999333663217976
"Bahd1",-0.0323584794388409,-0.0132087403092979,-0.0360161361110094,0.000430303124576414,0.0515457637180973,0.0577581981069584,0.993362425869418,0.999333663217976
"Garem1",0.00253454180275527,0.0153489492969266,0.0425123225064395,-0.0100906057875139,0.04806708316056,0.0571866084504671,0.993487422384567,0.999333663217976
"Trappc2l",-0.00454322089184431,-0.0219814867955875,-0.0231449442154297,0.0024835894723168,0.00576636515692443,0.0569140582643303,0.993546644810806,0.999333663217976
"Hook2",0.0121156603696182,0.0215602298390462,-0.0118376166325364,-0.0421090007662693,0.0570838619315426,0.0569010746242944,0.993549459902525,0.999333663217976
"Galnt3",-0.0291832465485843,0.0195802620463015,0.0220232826070841,-0.00546278748113243,0.0306584466301047,0.0561995632920672,0.993700731219877,0.999333663217976
"Elac2",0.0118938494382137,-0.0151030196769858,-0.00224953154042568,-0.00997957684558981,0.013864993680076,0.0554555053196392,0.993859393366129,0.999333663217976
"Slc9c1",-0.0173557726384268,-0.0039139925130121,-0.0115531458062671,-0.00839524598274814,0.000787074152171856,0.0544764682425564,0.994065353217556,0.999333663217976
"Taar7b",0.0127640143492827,-0.0251957548934901,-0.0290202784683697,-0.00149438409739961,0.0181757303224827,0.0543281098722729,0.994096283971243,0.999333663217976
"Gfap",0.00527405833448867,0.0159674240378894,0.0130156145882834,0.00977353238926987,0.00314678088770114,0.0542633632698886,0.994109759687706,0.999333663217976
"Gm4951",0.0186711911663395,-0.0273798801770727,-0.027543769699582,0.00835761681667173,0.0197368692352594,0.0541857199481959,0.994125901088063,0.999333663217976
"Ttc34",0.0132747394062812,-0.000591265991164335,0.0322897964173782,0.0151276339787374,0.0223199122843703,0.0540179303023683,0.994160714169909,0.999333663217976
"Triqk",-0.0293771244312009,0.00490945384717104,-0.0193497061292824,-0.0232774758381227,0.0288439973775593,0.0539831458945925,0.994167919446632,0.999333663217976
"Pou2af2",-0.020769174553677,0.0154265782016011,-0.00533197466867504,-0.0259078371963858,0.0357286171361848,0.0538572722169794,0.994193959132724,0.999333663217976
"Six6",-0.0158716478773666,-0.00329224469021152,0.0238763026918999,-0.00710724932970525,0.0390741484479288,0.0537291913457127,0.994220400852671,0.999333663217976
"Mtrf1l",-0.0176662486141867,-0.00861666523049419,-0.0231761309184078,0.0168208155615362,0.0411355671879881,0.0536042539225531,0.994246140552401,0.999333663217976
"Gjb6",0.0168049145825102,-0.0219993615291005,-0.0250243085138226,-0.0138659329838952,0.0476078836554036,0.0532870132249785,0.994311262993775,0.999333663217976
